customer_id,tenure_months,monthly_charges,contract_type,num_support_tickets,avg_satisfaction_score,customer_notes,churn_label
CUST-000957,28,67.59,one-year,2,6.91,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000958,28,93.24,month-to-month,6,6.44,The customer mentioned the portal is easy to use. The customer opened 6 support ticket(s) in the recent review window.,0
CUST-000959,54,81.6,month-to-month,1,8.47,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Renewal feedback service billing renewal support stability contract.,0
CUST-000960,49,71.74,month-to-month,3,7.55,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Team pricing stability stability review experience account usage.,0
CUST-000961,23,75.86,month-to-month,4,5.36,The account owner requested a routine plan review. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000962,16,94.02,month-to-month,6,5.42,They contacted support for standard account maintenance. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Pricing experience usage customer feedback service stability stability.,1
CUST-000963,12,52.29,month-to-month,3,6.21,They contacted support for standard account maintenance. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000964,6,98.08,month-to-month,4,6.56,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: billing issue.,1
CUST-000965,25,38.26,two-year,1,7.52,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Pricing account experience support account support renewal billing.,0
CUST-000966,28,63.14,month-to-month,4,5.94,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Billing stability followup team usage followup experience experience.,0
CUST-000967,35,55.5,two-year,1,6.94,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Feedback review contract account stability followup account customer.,0
CUST-000968,19,114.96,month-to-month,4,6.17,The account owner requested a routine plan review. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000969,72,102.48,month-to-month,5,6.17,The team scheduled a check-in call for next month. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Pricing billing review review followup support review renewal.,0
CUST-000970,9,96.27,month-to-month,5,6.69,The customer mentioned the portal is easy to use. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Followup customer customer followup pricing usage service followup.,1
CUST-000971,6,91.91,month-to-month,6,7.43,There was a general inquiry about available add-ons. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-000972,72,52.93,month-to-month,5,5.94,The customer mentioned the portal is easy to use. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Customer review renewal stability stability followup billing followup.,0
CUST-000973,7,88.93,month-to-month,2,5.43,The customer asked for a usage summary before renewal. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000974,45,53.21,two-year,2,7.38,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000975,13,74.23,month-to-month,8,5.33,They said the price feels too high for the value received. The customer opened 8 support ticket(s) in the recent review window.,0
CUST-000976,30,72.77,one-year,2,7.53,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000977,18,78.16,month-to-month,6,6.66,The customer left brief feedback without strong sentiment. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Usage support stability review review billing experience followup.,1
CUST-000978,35,93.87,month-to-month,4,4.26,The customer left brief feedback without strong sentiment. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000979,40,53.7,month-to-month,0,9.29,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Followup support experience experience review support service customer.,0
CUST-000980,6,87.97,month-to-month,3,8.41,The account owner requested a routine plan review. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Usage experience customer service renewal account customer team. Primary issue category: setup assistance.,0
CUST-000981,37,50.03,two-year,4,6.54,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Pricing billing team contract review stability followup feedback. Primary issue category: contract clarification.,0
CUST-000982,37,63.61,one-year,4,6.39,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000983,46,71.98,one-year,2,6.41,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Renewal pricing team renewal team contract billing contract.,0
CUST-000984,26,67.68,month-to-month,1,7.53,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Review review team stability account renewal usage billing.,0
CUST-000985,31,84.72,month-to-month,3,7.48,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000986,56,57.03,two-year,0,7.94,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,1
CUST-000987,18,75.51,month-to-month,3,7.3,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Billing billing service review contract renewal billing service.,1
CUST-000988,26,76.73,month-to-month,3,6.62,The team scheduled a check-in call for next month. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-000989,49,77.02,month-to-month,10,5.19,They contacted support for standard account maintenance. The customer opened 10 support ticket(s) in the recent review window. Internal follow-up note: Team experience team review contract account stability team.,1
CUST-000990,51,56.25,one-year,1,7.57,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000991,22,72.14,one-year,3,5.34,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000992,12,69.95,one-year,3,8.28,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: contract clarification.,0
CUST-000993,21,63.66,one-year,4,7.88,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Customer renewal pricing experience review team billing pricing.,0
CUST-000994,23,106.12,month-to-month,4,6.53,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000995,23,70.67,two-year,1,8.86,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000996,14,80.12,month-to-month,7,3.6,The customer left brief feedback without strong sentiment. The customer opened 7 support ticket(s) in the recent review window.,1
CUST-000997,51,69.04,one-year,3,5.97,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000998,32,67.86,month-to-month,5,5.69,The service has been reliable lately. The customer opened 5 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-000999,29,57.67,two-year,1,8.72,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001000,10,81.72,month-to-month,1,8.65,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: contract clarification.,0
CUST-001001,14,68.02,month-to-month,1,6.77,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001002,5,92.52,month-to-month,6,6.69,They contacted support for standard account maintenance. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Team renewal service stability account customer account followup.,1
CUST-001003,26,76.24,month-to-month,6,7.16,The service has been reliable lately. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Review team service contract contract renewal account stability.,0
CUST-001004,13,80.68,month-to-month,2,6.7,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001005,28,63.0,one-year,2,7.39,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001006,37,122.77,month-to-month,3,5.91,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001007,38,52.88,two-year,0,6.56,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001008,17,55.98,month-to-month,1,7.06,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-001009,16,50.72,one-year,1,9.25,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: slow support response.,0
CUST-001010,9,97.01,month-to-month,3,5.9,They contacted support for standard account maintenance. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Experience experience experience experience customer followup service customer.,1
CUST-001011,48,86.07,one-year,2,7.09,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: feature request.,0
CUST-001012,27,61.59,one-year,2,6.39,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001013,18,102.67,month-to-month,6,4.83,The latest support case took too long to close. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-001014,35,73.08,two-year,1,7.17,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-001015,43,77.61,month-to-month,4,7.48,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-001016,13,82.01,month-to-month,2,6.66,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-001017,27,73.67,one-year,2,8.11,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001018,40,74.08,two-year,0,9.3,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001019,55,84.56,month-to-month,4,5.61,Network performance has improved over the last quarter. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: contract clarification.,0
CUST-001020,18,75.28,month-to-month,7,4.48,Recent conversations suggest growing dissatisfaction. The customer opened 7 support ticket(s) in the recent review window.,1
CUST-001021,39,59.54,two-year,1,9.35,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001022,29,98.52,one-year,2,7.18,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Pricing usage experience renewal team customer pricing stability.,0
CUST-001023,36,66.04,two-year,1,7.57,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Customer service usage support customer feedback feedback billing.,0
CUST-001024,25,95.67,month-to-month,7,3.48,There was a general inquiry about available add-ons. The customer opened 7 support ticket(s) in the recent review window. Primary issue category: slow support response.,1
CUST-001025,57,74.56,one-year,1,7.62,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: slow support response.,0
CUST-001026,18,88.59,month-to-month,1,5.84,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001027,42,62.96,two-year,1,7.47,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001028,7,99.3,month-to-month,8,3.03,The latest support case took too long to close. The customer opened 8 support ticket(s) in the recent review window. Primary issue category: contract clarification.,1
CUST-001029,12,83.9,one-year,3,5.52,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001030,13,89.35,month-to-month,5,5.6,There was a general inquiry about available add-ons. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-001031,20,74.69,month-to-month,4,3.63,The account owner requested a routine plan review. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-001032,18,78.16,one-year,3,4.8,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001033,33,81.12,month-to-month,2,7.7,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Pricing contract billing experience feedback contract followup followup.,1
CUST-001034,27,59.82,two-year,1,7.09,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-001035,72,116.5,month-to-month,2,4.62,They contacted support for standard account maintenance. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001036,17,51.39,one-year,4,6.21,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001037,24,97.1,month-to-month,8,3.13,The customer is actively comparing competitors. The customer opened 8 support ticket(s) in the recent review window. Internal follow-up note: Team renewal contract billing team renewal renewal team.,1
CUST-001038,22,71.96,month-to-month,2,7.37,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001039,10,88.04,month-to-month,3,5.98,The customer asked for a usage summary before renewal. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Followup stability renewal team team contract followup renewal.,1
CUST-001040,20,120.36,month-to-month,2,5.22,They contacted support for standard account maintenance. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001041,20,70.93,month-to-month,3,5.72,The account owner requested a routine plan review. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-001042,40,58.67,one-year,1,10.0,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Account usage stability support experience team stability stability.,0
CUST-001043,30,70.35,one-year,4,4.89,The account owner requested a routine plan review. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Followup service service stability followup review feedback feedback.,0
CUST-001044,33,58.2,one-year,2,7.0,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Stability feedback customer customer feedback team stability service.,0
CUST-001045,40,93.18,month-to-month,3,6.48,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001046,34,74.4,month-to-month,3,5.65,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Service pricing renewal review support usage service support.,0
CUST-001047,27,92.3,month-to-month,1,5.13,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Feedback stability feedback stability renewal review service experience.,0
CUST-001048,17,54.33,one-year,0,6.45,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,1
CUST-001049,26,39.02,two-year,0,8.02,The service has been reliable lately. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001050,11,82.81,month-to-month,3,6.19,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: login trouble.,1
CUST-001051,21,50.26,one-year,2,5.32,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001052,19,105.84,month-to-month,3,6.64,The customer left brief feedback without strong sentiment. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-001053,20,62.98,month-to-month,0,6.33,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001054,8,72.03,month-to-month,2,6.47,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001055,1,93.61,month-to-month,5,4.65,The account owner requested a routine plan review. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Contract review feedback customer account support renewal pricing.,0
CUST-001056,17,64.73,one-year,0,7.55,The service has been reliable lately. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-001057,46,39.46,two-year,4,6.55,The onboarding experience was smooth. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001058,24,112.24,month-to-month,8,5.57,The customer asked for a usage summary before renewal. The customer opened 8 support ticket(s) in the recent review window.,1
CUST-001059,44,66.06,month-to-month,3,5.2,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001060,13,70.91,one-year,3,5.82,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001061,20,62.47,two-year,1,5.04,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001062,72,76.94,one-year,1,6.94,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-001063,12,92.31,month-to-month,6,7.48,The latest support case took too long to close. The customer opened 6 support ticket(s) in the recent review window. Primary issue category: service outage.,1
CUST-001064,33,58.48,one-year,1,6.78,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Pricing billing customer stability feedback renewal support experience.,0
CUST-001065,33,77.5,month-to-month,6,4.12,The team scheduled a check-in call for next month. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Support team usage billing team usage review renewal.,0
CUST-001066,30,60.42,two-year,0,7.43,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Review service experience service usage renewal pricing pricing.,0
CUST-001067,33,92.55,month-to-month,3,4.66,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Review team customer usage followup stability usage usage. Primary issue category: service outage.,0
CUST-001068,16,56.76,one-year,1,5.08,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-001069,17,113.19,month-to-month,2,6.83,There was a general inquiry about available add-ons. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-001070,2,77.01,month-to-month,7,3.74,The latest support case took too long to close. The customer opened 7 support ticket(s) in the recent review window. Internal follow-up note: Pricing support account followup renewal customer pricing followup.,1
CUST-001071,56,59.88,two-year,1,7.23,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001072,33,53.82,one-year,1,7.52,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Account stability followup support contract billing account experience.,0
CUST-001073,13,67.49,month-to-month,3,5.65,The account owner requested a routine plan review. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-001074,26,52.08,two-year,0,7.68,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-001075,46,47.13,two-year,0,6.1,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Pricing renewal support stability service service account pricing.,0
CUST-001076,13,79.86,month-to-month,1,7.98,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001077,13,71.95,month-to-month,4,5.21,There was a general inquiry about available add-ons. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001078,10,95.94,month-to-month,3,5.12,The customer asked for a usage summary before renewal. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: feature request.,0
CUST-001079,37,58.38,one-year,1,6.22,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Pricing customer account renewal team feedback renewal customer. Primary issue category: contract clarification.,0
CUST-001080,43,67.75,month-to-month,3,6.64,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Service support review feedback contract feedback followup customer.,0
CUST-001081,19,79.08,month-to-month,2,7.1,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001082,44,74.98,two-year,2,3.33,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Support followup review review experience billing usage followup.,0
CUST-001083,33,66.07,two-year,1,7.61,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001084,46,59.32,two-year,1,5.31,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Customer billing experience review support followup support customer. Primary issue category: pricing complaint.,0
CUST-001085,54,39.94,two-year,0,7.1,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Service experience experience billing pricing stability feedback team.,0
CUST-001086,24,55.68,one-year,2,6.05,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Stability contract usage support feedback account renewal review.,0
CUST-001087,20,54.5,one-year,6,4.82,The account owner requested a routine plan review. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-001088,24,89.98,one-year,1,7.06,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Renewal account followup support customer service followup stability.,0
CUST-001089,17,92.37,month-to-month,2,7.34,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Renewal pricing customer pricing contract experience billing experience.,0
CUST-001090,4,75.22,month-to-month,6,4.6,The customer asked for a usage summary before renewal. The customer opened 6 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-001091,72,71.1,month-to-month,1,6.38,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001092,22,60.49,one-year,2,6.74,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001093,56,66.6,month-to-month,1,5.63,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Customer team customer customer followup review customer pricing. Primary issue category: contract clarification.,1
CUST-001094,11,92.46,month-to-month,4,5.42,The team scheduled a check-in call for next month. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001095,22,68.01,one-year,1,8.43,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001096,52,108.14,month-to-month,2,4.74,The team scheduled a check-in call for next month. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Experience contract followup stability feedback service renewal service.,1
CUST-001097,31,99.93,month-to-month,5,5.28,The customer asked for a usage summary before renewal. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-001098,13,91.99,one-year,3,5.37,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: service outage.,1
CUST-001099,46,70.12,two-year,0,9.74,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-001100,28,77.04,month-to-month,2,5.9,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Billing contract account followup support support customer renewal.,1
CUST-001101,9,94.75,month-to-month,4,4.57,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Review pricing support experience review support account service. Primary issue category: pricing complaint.,1
CUST-001102,32,77.36,month-to-month,4,4.91,There was a general inquiry about available add-ons. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001103,34,92.7,one-year,1,6.45,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Account review feedback followup customer usage usage account.,0
CUST-001104,31,69.08,two-year,0,7.73,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Customer review renewal review pricing stability team contract.,0
CUST-001105,15,88.97,month-to-month,6,3.7,The account owner requested a routine plan review. The customer opened 6 support ticket(s) in the recent review window.,0
CUST-001106,28,72.74,one-year,1,7.85,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001107,12,110.2,month-to-month,3,5.93,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-001108,24,63.61,month-to-month,2,8.02,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Usage pricing renewal experience customer followup contract contract.,0
CUST-001109,72,85.74,two-year,1,6.4,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001110,29,80.17,month-to-month,6,5.16,The account owner requested a routine plan review. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Followup support billing support renewal account billing followup.,0
CUST-001111,17,65.25,month-to-month,3,6.16,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-001112,72,68.47,month-to-month,3,7.88,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-001113,39,45.87,one-year,2,7.03,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001114,32,72.39,two-year,2,6.28,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-001115,29,49.24,two-year,0,6.85,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Billing team stability contract pricing billing contract feedback.,0
CUST-001116,5,89.46,month-to-month,3,6.55,The customer left brief feedback without strong sentiment. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001117,28,98.84,month-to-month,1,6.93,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001118,11,64.61,one-year,3,7.29,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001119,72,75.25,month-to-month,1,5.59,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001120,23,46.61,two-year,3,6.13,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001121,40,63.36,one-year,2,6.99,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Customer account billing team usage customer review usage. Primary issue category: slow support response.,0
CUST-001122,17,120.98,month-to-month,2,6.14,The account owner requested a routine plan review. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-001123,37,73.23,two-year,4,4.19,They appreciate the current pricing plan. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-001124,20,80.69,month-to-month,5,4.69,They contacted support for standard account maintenance. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Review usage service contract account contract account stability.,0
CUST-001125,23,75.3,month-to-month,6,3.23,There was a general inquiry about available add-ons. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Account pricing feedback experience service billing experience review.,1
CUST-001126,49,78.58,month-to-month,8,4.97,The latest support case took too long to close. The customer opened 8 support ticket(s) in the recent review window. Primary issue category: setup assistance.,1
CUST-001127,64,80.82,month-to-month,0,5.83,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Renewal service review billing usage experience followup pricing.,0
CUST-001128,61,61.13,one-year,0,6.46,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Followup billing team experience billing followup service team. Primary issue category: contract clarification.,0
CUST-001129,72,74.42,one-year,2,5.33,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: setup assistance.,1
CUST-001130,46,47.37,two-year,0,7.38,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001131,35,49.28,two-year,5,3.96,Network performance has improved over the last quarter. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Review contract team contract contract feedback followup team.,1
CUST-001132,13,90.84,month-to-month,1,7.86,The account owner requested a routine plan review. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-001133,47,63.18,month-to-month,2,7.23,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001134,20,82.61,one-year,4,6.34,The onboarding experience was smooth. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001135,49,59.98,two-year,4,6.01,Network performance has improved over the last quarter. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001136,26,57.73,month-to-month,1,4.48,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001137,21,85.75,month-to-month,1,6.79,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Account renewal billing review feedback service team support.,0
CUST-001138,23,60.27,month-to-month,1,6.55,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001139,9,96.09,month-to-month,1,7.72,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001140,11,70.54,one-year,3,7.17,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001141,26,109.24,month-to-month,0,7.25,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Usage stability contract usage followup billing customer experience.,0
CUST-001142,26,86.32,one-year,1,8.25,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001143,38,47.31,two-year,0,6.14,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Account account billing billing team pricing followup feedback.,0
CUST-001144,31,35.13,two-year,4,5.14,The service has been reliable lately. The customer opened 4 support ticket(s) in the recent review window.,0
