customer_id,tenure_months,monthly_charges,contract_type,num_support_tickets,avg_satisfaction_score,customer_notes,churn_label
CUST-000513,34,69.52,month-to-month,5,7.8,They appreciate the current pricing plan. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-000514,66,70.83,month-to-month,4,5.29,The customer asked for a usage summary before renewal. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Stability usage customer team pricing experience stability service.,1
CUST-000515,22,106.95,month-to-month,6,4.62,The customer is actively comparing competitors. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-000516,25,95.66,month-to-month,4,5.62,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Feedback contract feedback renewal service experience support service. Primary issue category: pricing complaint.,1
CUST-000517,13,80.65,month-to-month,5,4.9,The account owner requested a routine plan review. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Usage review experience account contract usage renewal service.,1
CUST-000518,31,74.44,one-year,1,4.39,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000519,12,88.01,month-to-month,2,4.49,The customer left brief feedback without strong sentiment. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000520,30,25.16,two-year,1,5.12,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: contract clarification.,0
CUST-000521,34,50.19,two-year,1,7.13,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Team service team usage customer customer customer team.,0
CUST-000522,1,87.11,month-to-month,1,8.27,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-000523,15,80.31,month-to-month,3,4.05,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-000524,23,75.32,one-year,4,5.58,Network performance has improved over the last quarter. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: feature request.,1
CUST-000525,17,100.75,month-to-month,4,4.13,The customer left brief feedback without strong sentiment. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000526,37,76.84,month-to-month,1,7.03,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Account pricing account service feedback feedback stability followup. Primary issue category: feature request.,0
CUST-000527,43,46.45,two-year,2,7.73,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Billing team feedback experience feedback service customer account.,0
CUST-000528,32,67.79,two-year,1,7.51,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Contract review support feedback billing review usage account.,0
CUST-000529,35,65.13,one-year,2,6.37,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Team review stability feedback contract stability contract pricing.,0
CUST-000530,12,83.66,month-to-month,2,7.98,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Account customer account experience review contract team stability.,0
CUST-000531,11,69.94,one-year,1,7.13,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Review support support feedback stability review customer feedback. Primary issue category: contract clarification.,0
CUST-000532,32,101.63,one-year,1,5.72,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Contract team team account renewal account usage support.,0
CUST-000533,9,55.01,month-to-month,2,6.2,The customer left brief feedback without strong sentiment. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Renewal team customer review renewal account review contract.,0
CUST-000534,10,68.76,one-year,3,5.43,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000535,72,78.95,month-to-month,6,5.08,They contacted support for standard account maintenance. The customer opened 6 support ticket(s) in the recent review window.,0
CUST-000536,23,72.92,month-to-month,7,5.57,The customer left brief feedback without strong sentiment. The customer opened 7 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-000537,15,97.9,month-to-month,3,4.04,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-000538,14,96.87,month-to-month,4,5.84,The customer asked for a usage summary before renewal. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Review support pricing account usage followup billing usage.,0
CUST-000539,6,86.25,month-to-month,1,7.04,The customer left brief feedback without strong sentiment. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000540,27,60.35,two-year,1,8.39,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000541,23,63.29,two-year,2,7.2,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000542,42,78.97,month-to-month,0,7.8,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Review team pricing billing team usage renewal pricing.,0
CUST-000543,32,62.14,two-year,0,6.7,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000544,35,60.07,two-year,3,7.05,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000545,3,90.99,month-to-month,3,5.0,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-000546,23,94.4,month-to-month,2,5.28,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-000547,22,66.82,month-to-month,3,2.43,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Pricing contract support contract billing renewal team account.,1
CUST-000548,2,72.93,month-to-month,4,6.65,The customer left brief feedback without strong sentiment. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Pricing service team stability renewal billing stability customer.,0
CUST-000549,30,46.12,one-year,4,5.14,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: setup assistance.,0
CUST-000550,8,98.69,month-to-month,0,7.19,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000551,44,83.58,month-to-month,4,3.54,The customer asked for a usage summary before renewal. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: slow support response.,1
CUST-000552,21,91.29,month-to-month,3,5.22,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000553,14,65.47,month-to-month,3,7.1,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000554,30,88.59,two-year,2,4.86,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-000555,25,74.98,month-to-month,1,6.96,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000556,24,86.03,month-to-month,2,5.77,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000557,40,92.76,month-to-month,2,6.75,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000558,27,69.32,month-to-month,3,7.4,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000559,20,64.75,one-year,1,8.54,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000560,18,87.27,month-to-month,4,6.23,They appreciate the current pricing plan. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Support pricing stability support account team pricing experience.,0
CUST-000561,54,119.0,month-to-month,5,3.91,The account owner requested a routine plan review. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-000562,12,90.06,month-to-month,5,5.35,The customer asked for a usage summary before renewal. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Stability account contract customer usage support pricing review.,0
CUST-000563,29,86.27,two-year,1,7.29,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000564,41,85.5,one-year,3,4.46,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000565,31,75.57,one-year,3,6.23,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000566,23,58.01,one-year,3,5.48,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000567,26,86.16,one-year,1,6.82,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-000568,33,61.09,month-to-month,6,4.14,They reported unresolved billing disputes this month. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-000569,12,108.25,month-to-month,4,3.44,They said the price feels too high for the value received. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000570,22,86.84,month-to-month,3,7.21,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-000571,72,41.9,month-to-month,1,8.36,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: billing issue.,1
CUST-000572,34,58.11,two-year,3,4.29,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Pricing stability feedback support usage contract feedback customer.,0
CUST-000573,24,92.84,month-to-month,2,6.82,The team scheduled a check-in call for next month. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: setup assistance.,1
CUST-000574,18,69.44,one-year,2,7.9,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000575,24,74.69,two-year,3,6.76,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Team billing stability stability support billing team customer.,0
CUST-000576,27,71.24,month-to-month,6,4.71,Recent support interactions were helpful and professional. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Support feedback stability renewal feedback team usage usage.,0
CUST-000577,28,45.68,two-year,1,6.79,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000578,21,71.22,one-year,1,7.12,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Renewal feedback renewal billing contract team contract account.,0
CUST-000579,72,60.44,two-year,1,7.4,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000580,13,80.78,month-to-month,3,6.14,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000581,10,103.38,month-to-month,4,5.76,They said the price feels too high for the value received. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000582,17,73.04,month-to-month,0,6.32,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: setup assistance.,0
CUST-000583,21,88.6,month-to-month,0,8.05,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Experience pricing experience review service review service service.,0
CUST-000584,11,86.97,month-to-month,6,5.88,The customer asked for a usage summary before renewal. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-000585,33,41.27,two-year,1,7.55,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000586,28,52.49,one-year,3,6.85,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Support customer review billing team experience account contract.,1
CUST-000587,35,81.87,month-to-month,3,8.31,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000588,15,113.04,month-to-month,4,4.61,They said the price feels too high for the value received. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Account account team billing review feedback usage feedback. Primary issue category: contract clarification.,1
CUST-000589,51,87.11,month-to-month,3,8.07,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: feature request.,1
CUST-000590,34,57.72,month-to-month,1,5.8,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000591,47,18.0,two-year,0,8.32,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: service outage.,1
CUST-000592,11,96.28,month-to-month,3,7.52,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000593,18,83.41,month-to-month,2,5.67,The team scheduled a check-in call for next month. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000594,28,86.94,one-year,1,9.16,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000595,31,70.09,month-to-month,5,5.8,Recent support interactions were helpful and professional. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Support pricing renewal customer team support billing billing. Primary issue category: pricing complaint.,0
CUST-000596,34,86.78,month-to-month,4,4.77,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: slow support response.,0
CUST-000597,72,78.85,one-year,4,5.44,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000598,15,67.04,one-year,0,8.62,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000599,27,58.17,two-year,2,7.56,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000600,72,67.35,one-year,1,5.72,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Customer usage renewal renewal service review support stability.,0
CUST-000601,37,88.94,month-to-month,2,6.44,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000602,14,73.28,one-year,2,6.7,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Followup stability experience renewal pricing support renewal customer.,0
CUST-000603,28,77.6,two-year,0,6.45,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Service contract usage stability team pricing followup customer. Primary issue category: billing issue.,0
CUST-000604,20,65.93,one-year,1,10.0,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Usage followup billing stability feedback feedback team renewal.,0
CUST-000605,27,45.54,two-year,0,6.83,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000606,15,100.98,one-year,1,6.54,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000607,30,55.14,two-year,2,7.83,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Stability feedback account experience service service review review.,0
CUST-000608,45,71.94,month-to-month,4,5.67,The customer asked for a usage summary before renewal. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Team feedback contract usage support contract feedback experience.,0
CUST-000609,16,72.2,one-year,2,7.27,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000610,34,82.82,month-to-month,0,5.21,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-000611,38,75.75,month-to-month,5,5.04,The onboarding experience was smooth. The customer opened 5 support ticket(s) in the recent review window.,1
CUST-000612,51,66.76,one-year,0,8.88,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Contract contract pricing account renewal pricing feedback experience.,0
CUST-000613,40,61.24,two-year,2,8.54,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Experience feedback feedback stability stability account customer billing.,0
CUST-000614,29,66.23,two-year,0,6.0,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000615,13,52.66,month-to-month,2,5.43,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-000616,24,98.01,one-year,0,8.06,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Team pricing pricing pricing renewal experience support support.,0
CUST-000617,24,69.62,one-year,1,5.82,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Service support stability support service service renewal followup.,0
CUST-000618,9,94.51,month-to-month,4,5.49,The team scheduled a check-in call for next month. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Renewal contract account review billing billing customer followup. Primary issue category: billing issue.,0
CUST-000619,25,64.21,month-to-month,5,6.6,Network performance has improved over the last quarter. The customer opened 5 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-000620,72,72.41,month-to-month,0,6.54,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000621,31,61.01,one-year,1,5.64,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Support team experience stability contract followup pricing stability. Primary issue category: login trouble.,0
CUST-000622,7,107.32,month-to-month,5,3.53,Recent conversations suggest growing dissatisfaction. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-000623,39,53.78,two-year,0,7.47,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: slow support response.,0
CUST-000624,22,94.65,month-to-month,0,4.77,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000625,46,51.61,two-year,2,6.46,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Contract experience account contract account pricing experience support. Primary issue category: setup assistance.,0
CUST-000626,49,72.84,month-to-month,3,4.98,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Support followup billing customer experience renewal usage stability.,0
CUST-000627,22,68.6,one-year,3,7.96,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000628,31,100.39,month-to-month,3,8.49,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000629,5,60.64,month-to-month,2,5.09,The account owner requested a routine plan review. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-000630,22,53.62,one-year,2,6.51,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000631,47,33.28,two-year,0,6.56,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000632,36,47.29,two-year,0,6.75,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Team review service customer pricing experience service feedback.,0
CUST-000633,44,68.72,month-to-month,4,7.17,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000634,28,60.36,month-to-month,4,6.02,The service has been reliable lately. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Stability customer service usage followup renewal review stability.,0
CUST-000635,45,69.62,month-to-month,6,4.65,They contacted support for standard account maintenance. The customer opened 6 support ticket(s) in the recent review window.,0
CUST-000636,2,59.43,month-to-month,2,5.45,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Renewal feedback usage renewal account pricing usage usage.,1
CUST-000637,25,57.25,one-year,0,9.19,The service has been reliable lately. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: contract clarification.,0
CUST-000638,31,87.23,one-year,0,3.5,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,1
CUST-000639,34,75.53,one-year,3,5.71,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000640,40,64.42,two-year,2,6.14,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Service experience usage followup pricing support team customer.,0
CUST-000641,34,55.84,one-year,2,5.29,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Contract service followup experience team service pricing stability.,0
CUST-000642,25,49.99,one-year,2,7.55,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000643,7,70.79,month-to-month,8,6.09,They said the price feels too high for the value received. The customer opened 8 support ticket(s) in the recent review window.,1
CUST-000644,15,84.7,month-to-month,1,5.44,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Usage contract service customer pricing contract account stability.,0
CUST-000645,49,79.33,one-year,4,8.18,Network performance has improved over the last quarter. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000646,46,73.35,two-year,0,5.67,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Followup renewal billing usage pricing stability service customer.,0
CUST-000647,31,91.25,month-to-month,1,7.77,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-000648,36,71.19,month-to-month,2,6.95,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Billing renewal usage feedback support customer feedback contract.,0
CUST-000649,42,68.78,one-year,1,6.44,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000650,31,77.92,month-to-month,3,6.5,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000651,48,76.54,month-to-month,1,6.92,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-000652,47,89.06,two-year,0,7.21,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Support billing account support usage experience service usage.,0
CUST-000653,72,42.33,one-year,2,5.54,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Renewal support billing service support account followup experience.,0
CUST-000654,15,82.01,month-to-month,2,6.24,There was a general inquiry about available add-ons. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-000655,28,80.92,two-year,2,5.89,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000656,29,62.26,month-to-month,4,4.55,The account owner requested a routine plan review. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Customer account followup feedback review renewal usage usage. Primary issue category: feature request.,0
CUST-000657,71,50.99,two-year,0,5.92,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000658,51,71.59,month-to-month,0,5.41,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Experience account team renewal team followup feedback followup.,0
CUST-000659,39,65.85,one-year,3,5.89,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Customer billing contract billing customer contract contract followup.,0
CUST-000660,53,56.66,month-to-month,4,6.92,Network performance has improved over the last quarter. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000661,32,90.57,month-to-month,3,6.43,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Review pricing pricing billing review contract team contract.,1
CUST-000662,23,74.19,two-year,1,9.52,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Renewal usage feedback support pricing renewal customer experience.,0
CUST-000663,72,86.12,month-to-month,1,4.77,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000664,30,70.41,month-to-month,5,6.23,The customer mentioned the portal is easy to use. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-000665,47,80.75,month-to-month,1,6.68,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000666,15,60.71,one-year,2,7.63,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-000667,10,69.54,one-year,0,8.55,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Pricing support customer renewal support feedback renewal usage.,0
CUST-000668,45,91.05,two-year,1,6.93,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000669,11,87.36,month-to-month,4,6.4,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Contract followup stability review customer feedback service service.,0
CUST-000670,27,66.51,month-to-month,3,5.26,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-000671,15,87.82,month-to-month,6,5.89,The account owner requested a routine plan review. The customer opened 6 support ticket(s) in the recent review window. Primary issue category: billing issue.,1
CUST-000672,72,60.07,month-to-month,6,3.06,The team scheduled a check-in call for next month. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-000673,44,44.29,two-year,3,7.16,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Experience renewal pricing pricing review support service followup.,0
CUST-000674,56,52.42,one-year,3,6.66,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Contract billing experience support pricing usage service followup.,0
CUST-000675,18,66.54,one-year,2,5.24,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Followup followup team review pricing usage experience support.,0
CUST-000676,39,94.1,month-to-month,5,5.24,The account owner requested a routine plan review. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Team feedback pricing followup pricing billing experience support.,1
CUST-000677,28,72.06,two-year,1,6.75,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000678,57,86.32,month-to-month,2,7.63,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: pricing complaint.,0
CUST-000679,35,66.32,month-to-month,2,10.0,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-000680,22,76.46,month-to-month,5,6.75,The customer mentioned the portal is easy to use. The customer opened 5 support ticket(s) in the recent review window.,1
CUST-000681,8,90.37,month-to-month,0,6.52,The account owner requested a routine plan review. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000682,25,74.7,month-to-month,4,7.31,They appreciate the current pricing plan. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000683,49,75.28,month-to-month,4,7.07,The service has been reliable lately. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000684,59,85.18,month-to-month,1,6.1,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Usage contract team account customer usage stability pricing.,0
CUST-000685,17,68.06,one-year,3,4.96,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Contract billing usage stability stability team renewal review.,0
CUST-000686,72,82.16,month-to-month,1,6.83,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000687,46,102.02,month-to-month,4,7.27,They appreciate the current pricing plan. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000688,30,61.19,two-year,1,5.39,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000689,15,89.81,one-year,3,5.19,They contacted support for standard account maintenance. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000690,21,92.05,month-to-month,4,6.06,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Experience followup feedback account billing pricing account feedback.,0
CUST-000691,17,64.4,month-to-month,4,6.19,The team scheduled a check-in call for next month. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000692,32,47.81,two-year,1,8.57,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000693,23,72.19,month-to-month,7,2.8,The latest support case took too long to close. The customer opened 7 support ticket(s) in the recent review window. Internal follow-up note: Account stability followup pricing service feedback team contract.,0
CUST-000694,18,72.79,month-to-month,4,8.79,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-000695,43,60.0,two-year,0,5.44,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: slow support response.,0
CUST-000696,36,90.13,month-to-month,2,4.47,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: billing issue.,1
CUST-000697,22,89.61,one-year,2,6.71,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: pricing complaint.,0
CUST-000698,46,72.03,one-year,1,5.44,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Experience team account contract feedback account experience usage.,0
